(1932890) PROCEDURE_TASK; INFO: Procedure task started
(1951569) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1951627) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1951627) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1951688) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1951688) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1951747) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1951747) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1951907) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1951907) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952067) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952067) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952126) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952126) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952293) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952293) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952298) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1952346) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952346) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952407) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952407) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952416) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1952467) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952467) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952527) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952527) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952559) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1952586) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952586) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952646) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952646) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952811) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952811) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952819) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1952868) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952868) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952927) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952927) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1952987) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1952987) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953046) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953046) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953207) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953207) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953367) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953367) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953532) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953532) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953586) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953587) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953647) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953647) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953808) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953808) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1953866) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1953866) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954028) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954028) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954087) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954087) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954147) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954147) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954206) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954206) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954266) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954266) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954326) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954326) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954386) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954386) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954446) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954446) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954506) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954506) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954667) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954667) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954727) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954727) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954787) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954787) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954847) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954847) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954907) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954907) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1954967) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1954967) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955127) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955127) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955186) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955186) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955246) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955246) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955306) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955306) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955469) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955469) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955527) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955527) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955587) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955587) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955646) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955646) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955706) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955706) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955867) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955868) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1955926) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1955927) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956090) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956090) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956249) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956249) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956407) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956407) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956466) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956466) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956627) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956627) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956687) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956687) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956747) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956747) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956807) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956807) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1956967) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1956967) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957026) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957027) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957087) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957087) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957247) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957247) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957307) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957307) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957367) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957368) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957427) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957427) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957587) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957587) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957646) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957646) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957807) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957807) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1957867) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1957867) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958031) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958031) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958087) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958087) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958147) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958147) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958207) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958207) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958266) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958266) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958427) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958427) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958438) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1958487) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958487) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958499) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1958547) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958547) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958709) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958709) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958712) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1958766) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958766) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958809) SENSOR_CONTROLLER; ERROR: Failed to get last data from the ring buffer
(1958826) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958826) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958887) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958887) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1958946) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1958946) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959006) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959006) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959172) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959172) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959227) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959227) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959287) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959287) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959347) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959347) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959508) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959508) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959667) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959667) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959726) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959726) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1959889) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1959889) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960048) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960049) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960106) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960106) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960166) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960166) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960226) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960226) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960286) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960286) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960346) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960347) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960407) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960407) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960576) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960576) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960636) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960636) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960797) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960797) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1960957) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1960957) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961122) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961122) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961177) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961177) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961236) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961236) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961397) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961397) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961457) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961457) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961517) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961517) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961577) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961577) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961636) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961636) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961697) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961697) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961757) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961757) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961817) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961817) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961876) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961876) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961936) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961936) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1961997) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1961997) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1962157) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1962157) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1962216) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1962216) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1962276) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1962276) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1962337) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1962337) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1962397) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1962397) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
